symbol,instrument_token,exchange,lot_size,tick_size,is_fno,sector
ELIN,3436289,NSE,1,0.01,false,
ELLEN,194192129,NSE,1,0.01,false,
EMAMILTD,3460353,NSE,1,0.05,false,FMCG
EMAMIPAP,2578945,NSE,1,0.01,false,
EMAMIREAL,4934913,NSE,1,0.01,false,
EMCURE,6245889,NSE,1,0.1,false,
EMIL,2951681,NSE,1,0.01,false,
EMKAY,3435777,NSE,1,0.01,false,
EMMBI,4644353,NSE,1,0.01,false,
EMMVEE,194490369,NSE,1,0.01,false,
EMSLIMITED,4759809,NSE,1,0.05,false,
EMUDHRA,2497537,NSE,1,0.05,false,
ENDURANCE,4818433,NSE,1,0.1,false,
ENERGYDEV,3852545,NSE,1,0.01,false,
ENGINERSIN,1256193,NSE,1,0.01,false,
ENIL,3377153,NSE,1,0.01,false,
ENRIN,193758977,NSE,1,0.1,false,
ENTERO,5815553,NSE,1,0.1,false,
EPACK,5750529,NSE,1,0.01,false,
EPACKPEB,194368257,NSE,1,0.01,false,
EPIGRAL,1377793,NSE,1,0.05,false,
EPL,251137,NSE,1,0.01,false,
EQUIPPP,0,NSE,1,0.05,false,
EQUITASBNK,233729,NSE,1,0.01,false,
ERIS,5415425,NSE,1,0.1,false,
ESABINDIA,244481,NSE,1,0.1,false,
ESAFSFB,5088769,NSE,1,0.01,false,
ESCORTS,245249,NSE,1,0.1,false,
ESSARSHPNG,6562305,NSE,1,0.01,false,
ESSENTIA,7762689,NSE,1,0.01,false,
ESTER,6211841,NSE,1,0.01,false,
ETERNAL,1304833,NSE,1,0.01,true,
ETHOSLTD,2496001,NSE,1,0.1,false,
EUREKAFORB,6441473,NSE,1,0.05,false,
EUROBOND,194035969,NSE,1,0.01,false,
EUROPRATIK,194508033,NSE,1,0.01,false,
EUROTEXIND,255745,NSE,1,0.01,false,
EVEREADY,3016193,NSE,1,0.05,false,
EVERESTIND,254209,NSE,1,0.05,false,
EXCELINDUS,2936577,NSE,1,0.05,false,
EXCELSOFT,194561793,NSE,1,0.01,false,
EXICOM,5874433,NSE,1,0.01,false,
EXIDEIND,173057,NSE,1,0.05,true,AUTO
EXPLEOSOL,4476417,NSE,1,0.05,false,
EXXARO,1370113,NSE,1,0.01,false,
FABTECH,194592001,NSE,1,0.01,false,
FACT,258049,NSE,1,0.05,false,
FAIRCHEMOR,413185,NSE,1,0.05,false,
FAZE3Q,0,NSE,1,0.05,false,
FCL,1586689,NSE,1,0.01,false,
FCSSOFT,0,NSE,1,0.05,false,
FDC,1253889,NSE,1,0.05,false,
FEDERALBNK,261889,NSE,1,0.05,true,PRIVATE_BANK
FEDFINA,5202433,NSE,1,0.01,false,
FIBERWEB,0,NSE,1,0.05,false,
FIEMIND,3509761,NSE,1,0.1,false,
FILATEX,6280193,NSE,1,0.01,false,
FILATFASH,0,NSE,1,0.05,false,
FINCABLES,265729,NSE,1,0.05,false,
FINEORG,958465,NSE,1,0.1,false,
FINKURVE,194365185,NSE,1,0.01,false,
FINOPB,1684225,NSE,1,0.01,false,
FINPIPE,266497,NSE,1,0.01,false,
FIRSTCRY,6352385,NSE,1,0.01,false,
FISCHER,193960449,NSE,1,0.01,false,
FIVESTAR,3080193,NSE,1,0.05,false,
FLAIR,5215233,NSE,1,0.05,false,
FLEXITUFF,6531073,NSE,1,0.01,false,
FLUOROCHEM,3520001,NSE,1,0.1,false,
FMGOETZE,304641,NSE,1,0.05,false,
FMNL,5380353,NSE,1,0.01,false,
FOCUS,1750017,NSE,1,0.01,false,
FOODSIN,1708289,NSE,1,0.01,false,
FORCEMOT,2962689,NSE,1,1.0,false,
FORTIS,3735553,NSE,1,0.05,true,HEALTHCARE
FOSECOIND,274689,NSE,1,0.1,false,
FRACTAL,194806017,NSE,1,0.05,false,
FSL,3661825,NSE,1,0.01,false,
FUSION,3054593,NSE,1,0.01,false,
GABRIEL,277761,NSE,1,0.05,false,
GAEL,2259969,NSE,1,0.01,false,
GAIL,1207553,NSE,1,0.01,true,OIL_GAS
GALAPREC,6434305,NSE,1,0.05,false,
GALAXYSURF,336641,NSE,1,0.1,false,
GALLANTT,3414273,NSE,1,0.05,false,
GANDHAR,5197569,NSE,1,0.01,false,
GANDHITUBE,3613697,NSE,1,0.05,false,
GANECOS,1777665,NSE,1,0.05,false,
GANESHBE,1437185,NSE,1,0.01,false,
GANESHCP,194307073,NSE,1,0.01,false,
GANESHHOU,3670785,NSE,1,0.05,false,
GANGAFORGE,1268993,NSE,1,0.01,false,
GANGESSECU,5478145,NSE,1,0.01,false,
GARFIBRES,281601,NSE,1,0.05,false,
GARUDA,6604801,NSE,1,0.01,false,
GATECH,4579329,NSE,1,0.01,false,
GATECHDVR,4353,NSE,1,0.01,false,
GATEWAY,2178561,NSE,1,0.01,false,
GAUDIUMIVF,194605569,NSE,1,0.01,false,
GAYAHWS,945409,NSE,1,0.01,false,
GAYAPROJ,0,NSE,1,0.05,false,
GCSL,194300417,NSE,1,0.05,false,
GEECEE,3496449,NSE,1,0.01,false,
GEEKAYWIRE,4588033,NSE,1,0.01,false,
GEMAROMA,0,NSE,1,0.05,false,
GENCON,560129,NSE,1,0.01,false,
GENESYS,2791681,NSE,1,0.01,false,
GENUSPAPER,1689601,NSE,1,0.01,false,
GENUSPOWER,3047681,NSE,1,0.01,false,
GEOJITFSL,3045377,NSE,1,0.01,false,
GESHIP,3526657,NSE,1,0.1,false,
GFLLIMITED,329985,NSE,1,0.01,false,
GHCL,288513,NSE,1,0.05,false,
GHCLTEXTIL,4274177,NSE,1,0.01,false,
GICHSGFIN,291585,NSE,1,0.01,false,
GICL,194822401,NSE,1,0.01,false,
GICRE,70913,NSE,1,0.05,false,
GILLANDERS,4566785,NSE,1,0.01,false,
GILLETTE,403457,NSE,1,0.5,false,
GINNIFILA,292353,NSE,1,0.01,false,
GIPCL,293121,NSE,1,0.01,false,
GKENERGY,194316289,NSE,1,0.01,false,
GKSL,194866433,NSE,1,0.01,false,
GKWLIMITED,4443393,NSE,1,0.1,false,
GLAND,303617,NSE,1,0.1,false,PHARMA
GLAXO,295169,NSE,1,0.1,false,
GLENMARK,1895937,NSE,1,0.1,true,PHARMA
GLFL,295937,NSE,1,0.01,false,
GLOBAL,362241,NSE,1,0.01,false,
GLOBALE,6382593,NSE,1,0.01,false,
GLOBALVECT,3516161,NSE,1,0.01,false,
GLOBE,100609,NSE,1,0.01,false,
GLOBECIVIL,194194433,NSE,1,0.01,false,
GLOBUSSPR,4460545,NSE,1,0.05,false,
GLOSTERLTD,6039041,NSE,1,0.05,false,
GLOTTIS,194589697,NSE,1,0.01,false,
GMBREW,299009,NSE,1,0.05,false,
GMDCLTD,1332225,NSE,1,0.05,false,
GMMPFAUDLR,401921,NSE,1,0.05,false,
GMRAIRPORT,3463169,NSE,1,0.01,true,
GMRP&UI,2183425,NSE,1,0.01,false,
GNA,4754177,NSE,1,0.05,false,
GNFC,300545,NSE,1,0.05,false,
GOACARBON,3759873,NSE,1,0.05,false,
GOCLCORP,1014529,NSE,1,0.05,false,
GOCOLORS,1782785,NSE,1,0.01,false,
GODAVARIB,6640897,NSE,1,0.05,false,
GODFRYPHLP,302337,NSE,1,0.1,false,
GODIGIT,6092545,NSE,1,0.05,false,
GODREJAGRO,36865,NSE,1,0.05,false,
GODREJCP,2585345,NSE,1,0.05,true,FMCG
GODREJIND,2796801,NSE,1,0.05,false,
GODREJPROP,4576001,NSE,1,0.1,true,REALTY
GOKEX,3015169,NSE,1,0.05,false,
GOKUL,4276481,NSE,1,0.01,false,
GOKULAGRO,3706881,NSE,1,0.01,false,
GOLDIAM,3064577,NSE,1,0.05,false,
GOLDTECH,2527745,NSE,1,0.01,false,
GOODLUCK,1568001,NSE,1,0.05,false,
GOPAL,5904897,NSE,1,0.05,false,
GOYALALUM,3017473,NSE,1,0.01,false,
GPIL,3432705,NSE,1,0.05,false,
GPPL,5051137,NSE,1,0.01,false,
GPTHEALTH,5848577,NSE,1,0.01,false,
GPTINFRA,4527361,NSE,1,0.01,false,
GRANULES,3039233,NSE,1,0.05,false,
GRAPHITE,151553,NSE,1,0.05,false,
GRASIM,315393,NSE,1,0.1,true,
GRAVITA,5256705,NSE,1,0.1,false,
GREAVESCOT,316161,NSE,1,0.01,false,
GREENLAM,1753089,NSE,1,0.01,false,
GREENPANEL,3535361,NSE,1,0.01,false,
GREENPLY,1020673,NSE,1,0.01,false,
GREENPOWER,5148161,NSE,1,0.01,false,
GRINDWELL,3471361,NSE,1,0.1,false,
GRINFRA,1293825,NSE,1,0.05,false,
GRMOVER,2782977,NSE,1,0.01,false,
GROBTEA,4549121,NSE,1,0.05,false,
GROWW,194510337,NSE,1,0.01,false,
GRPLTD,1675009,NSE,1,0.1,false,
GRSE,1401601,NSE,1,0.1,false,
GRWRHITECH,2043393,NSE,1,0.1,false,
GSFC,319233,NSE,1,0.01,false,
GSLSU,3737345,NSE,1,0.01,false,
GSPCROP,195133185,NSE,1,0.05,false,
GSPL,3378433,NSE,1,0.01,false,OIL_GAS
GSS,0,NSE,1,0.05,false,
GTECJAINX,289025,NSE,1,0.01,false,
GTL,0,NSE,1,0.05,false,
GTLINFRA,3518721,NSE,1,0.01,false,
GTPL,5425921,NSE,1,0.01,false,
GUFICBIO,2971137,NSE,1,0.05,false,
GUJALKALI,324353,NSE,1,0.05,false,
GUJAPOLLO,3757313,NSE,1,0.05,false,
GUJGASLTD,2713345,NSE,1,0.05,false,OIL_GAS
GUJRAFFIA,1164289,NSE,1,0.01,false,
GUJTHEM,7611137,NSE,1,0.01,false,
GULFOILLUB,1124097,NSE,1,0.05,false,
GULFPETRO,2964737,NSE,1,0.01,false,
GULPOLY,1609217,NSE,1,0.01,false,
GVKPIL,0,NSE,1,0.05,false,
GVPIL,0,NSE,1,0.05,false,
GVPTECH,2781441,NSE,1,0.01,false,
GVT&D,4296449,NSE,1,0.1,false,
HAL,589569,NSE,1,0.1,true,
HALDER,194743041,NSE,1,0.01,false,
HALEOSLABS,5517057,NSE,1,0.1,false,
HAPPSTMNDS,12289,NSE,1,0.05,false,
HAPPYFORGE,5338625,NSE,1,0.1,false,
HARDWYN,2294273,NSE,1,0.01,false,
HARIOMPIPE,2295809,NSE,1,0.05,false,
HARRMALAYA,336129,NSE,1,0.01,false,
HARSHA,2857473,NSE,1,0.05,false,
HATHWAY,4647425,NSE,1,0.01,false,
HATSUN,996353,NSE,1,0.05,false,
HAVELLS,2513665,NSE,1,0.1,true,
HAVISHA,0,NSE,1,0.05,false,
HBLENGINE,3575297,NSE,1,0.05,false,
HBSL,1053697,NSE,1,0.01,false,
HCC,352001,NSE,1,0.01,false,
HCG,3982081,NSE,1,0.05,false,
HCL-INSYS,339713,NSE,1,0.01,false,
HCLTECH,1850625,NSE,1,0.1,true,IT
HDBFS,193989633,NSE,1,0.05,false,
HDFCAMC,1086465,NSE,1,0.1,true,
HDFCBANK,341249,NSE,1,0.05,true,PRIVATE_BANK
HDFCLIFE,119553,NSE,1,0.05,true,FIN_SERVICES
HEADSUP,4916481,NSE,1,0.01,false,
HECPROJECT,1900801,NSE,1,0.01,false,
HEG,342017,NSE,1,0.05,false,
HEIDELBERG,592897,NSE,1,0.01,false,
HEMIPROP,179457,NSE,1,0.01,false,
HERANBA,669185,NSE,1,0.01,false,
HERITGFOOD,1177089,NSE,1,0.05,false,
HEROMOTOCO,345089,NSE,1,0.5,true,AUTO
HESTERBIO,1804289,NSE,1,0.1,false,
HEXATRADEX,6914049,NSE,1,0.01,false,
HEXT,7594497,NSE,1,0.05,false,
HFCL,5619457,NSE,1,0.01,false,
HGINFRA,428033,NSE,1,0.05,false,
HGM,3479553,NSE,1,0.01,false,
HGS,3766273,NSE,1,0.05,false,
HIKAL,2475009,NSE,1,0.01,false,
HILINFRA,194330369,NSE,1,0.01,false,
HILTON,3744513,NSE,1,0.01,false,
HIMATSEIDE,348161,NSE,1,0.01,false,
HINDALCO,348929,NSE,1,0.05,true,METAL
HINDCOMPOS,351233,NSE,1,0.05,false,
HINDCON,0,NSE,1,0.05,false,
HINDCOPPER,4592385,NSE,1,0.05,false,METAL
HINDOILEXP,359169,NSE,1,0.01,false,
HINDPETRO,359937,NSE,1,0.05,true,OIL_GAS
HINDUNILVR,356865,NSE,1,0.1,true,FMCG
HINDWAREAP,4066049,NSE,1,0.01,false,
HINDZINC,364545,NSE,1,0.05,true,METAL
HIRECT,3555841,NSE,1,0.05,false,
HISARMETAL,4946433,NSE,1,0.01,false,
HITECH,734209,NSE,1,0.01,false,
HITECHCORP,3881217,NSE,1,0.01,false,
HITECHGEAR,0,NSE,1,0.05,false,
HLEGLAS,585985,NSE,1,0.05,false,
HLVLTD,370689,NSE,1,0.01,false,
HMAAGRO,4365569,NSE,1,0.01,false,
HMVL,4918017,NSE,1,0.01,false,
HNDFDS,3116289,NSE,1,0.05,false,
HOMEFIRST,526337,NSE,1,0.05,false,
HONASA,5072129,NSE,1,0.05,false,
HONAUT,874753,NSE,1,5.0,false,
HONDAPOWER,803329,NSE,1,0.1,false,
HPAL,1888257,NSE,1,0.01,false,
HPIL,3019777,NSE,1,0.01,false,
HPL,4781825,NSE,1,0.05,false,
HSCL,3669505,NSE,1,0.05,false,
HTMEDIA,3066625,NSE,1,0.01,false,
HUBTOWN,3635969,NSE,1,0.01,false,
HUDCO,5331201,NSE,1,0.01,true,
HUHTAMAKI,655873,NSE,1,0.01,false,
HYBRIDFIN,3279105,NSE,1,0.01,false,
HYUNDAI,6616065,NSE,1,0.1,false,
IBULLSLTD,6399745,NSE,1,0.01,false,
ICDSLTD,0,NSE,1,0.05,false,
ICEMAKE,125185,NSE,1,0.05,false,
ICICIAMC,194664193,NSE,1,0.1,false,
ICICIBANK,1270529,NSE,1,0.1,true,PRIVATE_BANK
ICICIGI,5573121,NSE,1,0.1,true,FIN_SERVICES
ICICIPRULI,4774913,NSE,1,0.05,true,FIN_SERVICES
ICIL,3068673,NSE,1,0.01,false,
ICRA,3717889,NSE,1,0.5,false,
IDBI,377857,NSE,1,0.01,false,
IDEA,3677697,NSE,1,0.01,true,
IDEAFORGE,4387841,NSE,1,0.05,false,
IDFCFIRSTB,2863105,NSE,1,0.01,true,PRIVATE_BANK
IEX,56321,NSE,1,0.01,true,
IFBAGRO,379393,NSE,1,0.05,false,
IFBIND,380161,NSE,1,0.05,false,
IFCI,381697,NSE,1,0.01,false,
IFGLEXPOR,111617,NSE,1,0.01,false,
IGARASHI,162305,NSE,1,0.05,false,
IGCL,193997057,NSE,1,0.01,false,
IGIL,7264769,NSE,1,0.05,false,
IGL,2883073,NSE,1,0.01,false,OIL_GAS
IGPL,3606017,NSE,1,0.05,false,
IIFL,3023105,NSE,1,0.05,false,
IIFLCAPS,3346433,NSE,1,0.01,false,
IITL,4998401,NSE,1,0.01,false,
IKIO,4306433,NSE,1,0.01,false,
IKS,7200001,NSE,1,0.1,false,
IMAGICAA,1964033,NSE,1,0.01,false,
IMFA,4924161,NSE,1,0.1,false,
IMPAL,3074305,NSE,1,0.05,false,
INA,194841345,NSE,1,0.01,false,
INCREDIBLE,4481793,NSE,1,0.01,false,
INDBANK,4334849,NSE,1,0.01,false,
INDGN,6065409,NSE,1,0.05,false,
INDHOTEL,387073,NSE,1,0.05,true,
INDIACEM,387841,NSE,1,0.05,false,
INDIAGLYCO,389377,NSE,1,0.05,false,
INDIAMART,2745857,NSE,1,0.1,false,
INDIANB,3663105,NSE,1,0.05,true,PSU_BANK
INDIANCARD,1132033,NSE,1,0.01,false,
INDIANHUME,391681,NSE,1,0.05,false,
INDIASHLTR,5262337,NSE,1,0.05,false,
INDIGO,2865921,NSE,1,0.1,true,
INDIGOPNTS,524289,NSE,1,0.05,false,
INDIQUBE,194008321,NSE,1,0.01,false,
INDNIPPON,1215233,NSE,1,0.05,false,
INDOAMIN,2333697,NSE,1,0.01,false,
INDOBORAX,2205185,NSE,1,0.01,false,
INDOCO,2989313,NSE,1,0.01,false,
INDOFARM,7430401,NSE,1,0.01,false,
INDORAMA,2814209,NSE,1,0.01,false,
INDOSTAR,790529,NSE,1,0.01,false,
INDOTECH,3398401,NSE,1,0.1,false,
INDOTHAI,6555649,NSE,1,0.05,false,
INDOUS,6528769,NSE,1,0.01,false,
INDOWIND,3827713,NSE,1,0.01,false,
INDRAMEDCO,1216257,NSE,1,0.05,false,
INDSWFTLAB,1246721,NSE,1,0.01,false,
INDTERRAIN,5620993,NSE,1,0.01,false,
INDUSINDBK,1346049,NSE,1,0.05,true,PRIVATE_BANK
INDUSTOWER,7458561,NSE,1,0.05,true,
INFOBEAN,2822913,NSE,1,0.01,false,
INFOMEDIA,3505409,NSE,1,0.01,false,
INFY,408065,NSE,1,0.1,true,IT
INGERRAND,408833,NSE,1,0.1,false,
INNOVACAP,5391873,NSE,1,0.05,false,
INNOVANA,7105025,NSE,1,0.05,false,
INNOVISION,194951169,NSE,1,0.05,false,
INOXGREEN,3120129,NSE,1,0.01,false,
INOXINDIA,5275393,NSE,1,0.1,false,
INOXWIND,2010113,NSE,1,0.01,true,
INSECTICID,3752193,NSE,1,0.05,false,
INSPIRISYS,0,NSE,1,0.05,false,
INTELLECT,1517057,NSE,1,0.05,false,
INTENTECH,5138177,NSE,1,0.01,false,
INTERARCH,6376705,NSE,1,0.1,false,
INTLCONV,1435137,NSE,1,0.01,false,
INVENTURE,6366721,NSE,1,0.01,false,
IOB,2393089,NSE,1,0.01,false,PSU_BANK
IOC,415745,NSE,1,0.01,true,OIL_GAS
IOLCP,5225729,NSE,1,0.01,false,
IONEXCHANG,417281,NSE,1,0.05,false,
IPCALAB,418049,NSE,1,0.1,false,PHARMA
IPL,1263105,NSE,1,0.01,false,
IRB,3920129,NSE,1,0.01,false,
IRCON,1276417,NSE,1,0.01,false,
IRCTC,3484417,NSE,1,0.05,false,
IREDA,5186817,NSE,1,0.01,true,
IRFC,519425,NSE,1,0.01,true,
IRIS,1661185,NSE,1,0.01,false,
IRISDOREME,582401,NSE,1,0.01,false,
IRMENERGY,5016833,NSE,1,0.01,false,
ISFT,4730625,NSE,1,0.01,false,
ISGEC,852225,NSE,1,0.05,false,
ISHANCH,7743745,NSE,1,0.01,false,
ITC,424961,NSE,1,0.05,true,FMCG
ITCHOTELS,7488257,NSE,1,0.01,false,
ITDC,4940545,NSE,1,0.05,false,
ITI,428801,NSE,1,0.01,false,
IVALUE,194314497,NSE,1,0.01,false,
IVC,1718017,NSE,1,0.01,false,
IVP,430337,NSE,1,0.01,false,
IXIGO,6161153,NSE,1,0.01,false,
IZMO,0,NSE,1,0.05,false,
J&KBANK,1442049,NSE,1,0.01,false,
JAGRAN,3382017,NSE,1,0.01,false,
JAGSNPHARM,1128961,NSE,1,0.01,false,
JAIBALAJI,2881537,NSE,1,0.01,false,
JAICORPLTD,1316609,NSE,1,0.01,false,
JAINREC,194366465,NSE,1,0.05,false,
JAIPURKURT,1412097,NSE,1,0.01,false,
JAMNAAUTO,5319169,NSE,1,0.01,false,
JARO,194547457,NSE,1,0.05,false,
JASH,3579393,NSE,1,0.05,false,
JAYAGROGN,1034497,NSE,1,0.01,false,
JAYBARMARU,437249,NSE,1,0.01,false,
JAYKAY,194578689,NSE,1,0.01,false,
JAYNECOIND,596737,NSE,1,0.01,false,
JAYSREETEA,440321,NSE,1,0.01,false,
JBCHEPHARM,441857,NSE,1,0.1,false,PHARMA
JBMA,2983681,NSE,1,0.05,false,
JETFREIGHT,1846017,NSE,1,0.01,false,
JGCHEM,5902337,NSE,1,0.05,false,
JHS,0,NSE,1,0.05,false,
JINDALPHOT,3006209,NSE,1,0.05,false,
JINDALPOLY,449537,NSE,1,0.05,false,
JINDALSAW,774145,NSE,1,0.01,false,
JINDALSTEL,1723649,NSE,1,0.1,true,METAL
JINDRILL,3552001,NSE,1,0.05,false,
JINDWORLD,5284353,NSE,1,0.01,false,
JIOFIN,4644609,NSE,1,0.01,true,FIN_SERVICES
JISLDVREQS,6575105,NSE,1,0.01,false,
JISLJALEQS,2661633,NSE,1,0.01,false,
JITFINFRA,0,NSE,1,0.05,false,
JKCEMENT,3397121,NSE,1,0.5,false,
JKIL,3908097,NSE,1,0.05,false,
JKIPL,194356481,NSE,1,0.01,false,
JKLAKSHMI,3453697,NSE,1,0.05,false,
JKPAPER,3036161,NSE,1,0.05,false,
JKTYRE,3695361,NSE,1,0.05,false,
JLHL,4749569,NSE,1,0.1,false,
JMA,1819905,NSE,1,0.01,false,
JMFINANCIL,3491073,NSE,1,0.01,false,
JNKINDIA,6046977,NSE,1,0.01,false,
JOCIL,4333313,NSE,1,0.01,false,
JPOLYINVST,8065793,NSE,1,0.1,false,
JPPOWER,3011329,NSE,1,0.01,false,
JSFB,5801729,NSE,1,0.05,false,
JSL,2876417,NSE,1,0.05,false,METAL
JSLL,194077441,NSE,1,0.05,false,
JSWCEMENT,194165761,NSE,1,0.01,false,
JSWDULUX,375553,NSE,1,0.1,false,
JSWENERGY,4574465,NSE,1,0.05,true,
JSWHL,3041281,NSE,1,1.0,false,
JSWINFRA,4869121,NSE,1,0.01,false,
JSWSTEEL,3001089,NSE,1,0.1,true,METAL
JTEKTINDIA,828673,NSE,1,0.01,false,
JTLIND,1865473,NSE,1,0.01,false,
JUBLCPL,7575041,NSE,1,0.1,false,
JUBLFOOD,4632577,NSE,1,0.05,true,
JUBLINGREA,712449,NSE,1,0.05,false,
JUBLPHARMA,931073,NSE,1,0.05,false,
JUNIPER,5842945,NSE,1,0.01,false,
JUSTDIAL,7670273,NSE,1,0.05,false,
JWL,5177345,NSE,1,0.01,false,
JYOTHYLAB,3877377,NSE,1,0.01,false,
JYOTICNC,5461505,NSE,1,0.05,false,
JYOTISTRUC,461313,NSE,1,0.01,false,
KABRAEXTRU,462081,NSE,1,0.01,false,
KAJARIACER,462849,NSE,1,0.05,false,
KAKATCEM,463617,NSE,1,0.01,false,
KALAMANDIR,4801281,NSE,1,0.01,false,
KALPATARU,194190849,NSE,1,0.05,false,
KALYANI,0,NSE,1,0.05,false,
KALYANIFRG,3879937,NSE,1,0.05,false,
KALYANKJIL,756481,NSE,1,0.05,true,
KAMATHOTEL,467457,NSE,1,0.01,false,
KAMDHENU,3444993,NSE,1,0.01,false,
KAMOPAINTS,0,NSE,1,0.05,false,
KANANIIND,6601217,NSE,1,0.01,false,
KANORICHEM,469761,NSE,1,0.01,false,
KANPRPLA,456193,NSE,1,0.01,false,
KANSAINER,306177,NSE,1,0.01,false,
KAPSTON,0,NSE,1,0.05,false,
KARMAENG,6242561,NSE,1,0.01,false,
KARURVYSYA,470529,NSE,1,0.05,false,
KAUSHALYA,3874817,NSE,1,0.05,false,
KAVDEFENCE,0,NSE,1,0.05,false,
KAYA,2630657,NSE,1,0.01,false,
KAYNES,3095553,NSE,1,0.1,true,
KCP,471297,NSE,1,0.01,false,
KCPSUGIND,1231105,NSE,1,0.01,false,
KDDL,3816449,NSE,1,0.1,false,
KEC,3394561,NSE,1,0.05,false,
KECL,4664321,NSE,1,0.01,false,
KEEPLEARN,199169,NSE,1,0.01,false,
KEI,3407361,NSE,1,0.1,true,
KELLTONTEC,3438081,NSE,1,0.01,false,
KERNEX,3358977,NSE,1,0.05,false,
KESORAMIND,475905,NSE,1,0.01,false,
KEYFINSERV,1064193,NSE,1,0.01,false,
KFINTECH,3419905,NSE,1,0.05,true,
KHADIM,108801,NSE,1,0.01,false,
KHAICHEM,229377,NSE,1,0.01,false,
KHAITANLTD,1001473,NSE,1,0.01,false,
KHANDSE,2468097,NSE,1,0.01,false,
KICL,5406465,NSE,1,0.1,false,
KILITCH,5103873,NSE,1,0.01,false,
KIMS,1240833,NSE,1,0.05,false,
KINGFA,4849665,NSE,1,0.1,false,
KIOCL,4896257,NSE,1,0.05,false,
KIRIINDUS,4259585,NSE,1,0.05,false,
KIRLOSBROS,4756737,NSE,1,0.1,false,
KIRLOSENG,5359617,NSE,1,0.1,false,
KIRLOSIND,4870401,NSE,1,0.1,false,
KIRLPNU,3886081,NSE,1,0.1,false,
KITEX,7398145,NSE,1,0.01,false,
KKCL,3425537,NSE,1,0.05,false,
KMEW,6933505,NSE,1,0.1,false,
KMSUGAR,3754753,NSE,1,0.01,false,
KNAGRI,194796289,NSE,1,0.01,false,
KNRCON,3912449,NSE,1,0.01,false,
KOHINOOR,770305,NSE,1,0.01,false,
KOKUYOCMLN,4307713,NSE,1,0.01,false,
KOLTEPATIL,3871745,NSE,1,0.05,false,
KOPRAN,491265,NSE,1,0.01,false,
KOTAKBANK,492033,NSE,1,0.05,true,PRIVATE_BANK
KOTARISUG,2981633,NSE,1,0.01,false,
KOTHARIPET,1176065,NSE,1,0.01,false,
KOTHARIPRO,1415169,NSE,1,0.01,false,
KOTYARK,194901761,NSE,1,0.05,false,
KPEL,6932225,NSE,1,0.01,false,
KPIGREEN,1307649,NSE,1,0.05,false,
KPIL,464385,NSE,1,0.1,false,
KPITTECH,2478849,NSE,1,0.05,true,
KPRMILL,3817473,NSE,1,0.05,false,
KRBL,2707713,NSE,1,0.05,false,
KREBSBIO,0,NSE,1,0.05,false,
KRIDHANINF,2938881,NSE,1,0.01,false,
KRISHANA,3288833,NSE,1,0.05,false,
KRISHIVAL,193736193,NSE,1,0.05,false,
KRISHNADEF,194865153,NSE,1,0.05,false,
KRITI,1642753,NSE,1,0.01,false,
KRITIKA,2377729,NSE,1,0.01,false,
KRITINUT,2926593,NSE,1,0.01,false,
KRN,6564609,NSE,1,0.05,false,
KRONOX,6150401,NSE,1,0.01,false,
KROSS,6464513,NSE,1,0.01,false,
KRSNAA,1371905,NSE,1,0.05,false,
KRYSTAL,5932801,NSE,1,0.05,false,
KSB,498945,NSE,1,0.05,false,
KSCL,3832833,NSE,1,0.05,false,
KSHINTL,194670849,NSE,1,0.05,false,
KSHITIJPOL,0,NSE,1,0.05,false,
KSL,4835585,NSE,1,0.05,false,
KSOLVES,2831361,NSE,1,0.01,false,
KSR,0,NSE,1,0.05,false,
KTKBANK,2061825,NSE,1,0.01,false,
KUANTUM,3550721,NSE,1,0.01,false,
KWIL,194802177,NSE,1,0.01,false,
LAGNAM,1501441,NSE,1,0.01,false,
LAL,3820545,NSE,1,0.01,false,
LALPATHLAB,2983425,NSE,1,0.1,false,
LAMBODHARA,1640193,NSE,1,0.01,false,
LANCORHOL,0,NSE,1,0.05,false,
LANDMARK,3398657,NSE,1,0.05,false,
LANDSMILL,4448257,NSE,1,0.01,false,
LAOPALA,3692289,NSE,1,0.01,false,
LASA,0,NSE,1,0.05,false,
LATENTVIEW,1745409,NSE,1,0.05,false,
LATTEYS,4055041,NSE,1,0.01,false,
LAURUSLABS,4923905,NSE,1,0.05,true,PHARMA
LAXMICOT,0,NSE,1,0.05,false,
LAXMIDENTL,7467777,NSE,1,0.01,false,
LAXMIINDIA,194268929,NSE,1,0.01,false,
LCCINFOTEC,0,NSE,1,0.05,false,
LEMERITE,194636801,NSE,1,0.05,false,
LEMONTREE,667137,NSE,1,0.01,false,
LENSKART,194458881,NSE,1,0.05,false,
LEXUS,0,NSE,1,0.05,false,
LFIC,2022913,NSE,1,0.01,false,
LGBBROSLTD,4690177,NSE,1,0.1,false,
LGEINDIA,194614529,NSE,1,0.1,false,
LGHL,5088257,NSE,1,0.01,false,
LIBAS,2836993,NSE,1,0.01,false,
LIBERTSHOE,510465,NSE,1,0.01,false,
LICHSGFIN,511233,NSE,1,0.05,true,FIN_SERVICES
LICI,2426881,NSE,1,0.05,true,
LIKHITHA,0,NSE,1,0.05,false,
LINC,1779457,NSE,1,0.01,false,
LINCOLN,2968577,NSE,1,0.05,false,
LINDEINDIA,416513,NSE,1,0.5,false,
LLOYDSENGG,4557057,NSE,1,0.01,false,
LLOYDSENT,6606593,NSE,1,0.01,false,
